Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.88,49.75,SPARWOOD,1157630,2003/5/18,2003,5,18,,7.5,,-1.5,,3,,15,,0,,0,T,0,,0,T,17,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/19,2003,5,19,,12.8,,-3.7,,4.6,,13.4,,0,,0,,0,,0,,,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/20,2003,5,20,,14.9,,-3,,6,,12,,0,,0,,0,,0,,,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/21,2003,5,21,,14.9,,2.2,,8.6,,9.4,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/22,2003,5,22,,13.3,,5,,9.2,,8.8,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/23,2003,5,23,,21.2,,3.9,,12.6,,5.4,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/24,2003,5,24,,28,,4,,16,,2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/25,2003,5,25,,22.3,,12.3,,17.3,,0.7,,0,,3.9,,0,,3.9,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/26,2003,5,26,,17.6,,9.3,,13.5,,4.5,,0,,0.3,,0,,0.3,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/27,2003,5,27,,20.9,,5,,13,,5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/28,2003,5,28,,26.1,,2.7,,14.4,,3.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/29,2003,5,29,,24.9,,12.2,,18.6,,0,,0.6,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/30,2003,5,30,,22.8,,2.8,,12.8,,5.2,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/5/31,2003,5,31,,15,,11,,13,,5,,0,,3.2,,0,,3.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/1,2003,6,1,,20.1,,10.5,,15.3,,2.7,,0,,1,,0,,1,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/2,2003,6,2,,18.6,,8.2,,13.4,,4.6,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/3,2003,6,3,,18.3,,0.4,,9.4,,8.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/4,2003,6,4,,23,,0,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/5,2003,6,5,,21.2,,3,,12.1,,5.9,,0,,0.4,,0,,0.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/6,2003,6,6,,20.6,,4,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/7,2003,6,7,,25.3,,2.8,,14.1,,3.9,,0,,0.3,,0,,0.3,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/8,2003,6,8,,22.6,,9.2,,15.9,,2.1,,0,,8.3,,0,,8.3,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/9,2003,6,9,,18,,8.9,,13.5,,4.5,,0,,6.2,,0,,6.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/10,2003,6,10,,18,,8.4,,13.2,,4.8,,0,,5,,0,,5,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/11,2003,6,11,,18.3,,6,,12.2,,5.8,,0,,1.3,,0,,1.3,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/12,2003,6,12,,21.2,,5.2,,13.2,,4.8,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/13,2003,6,13,,15.2,,3.5,,9.4,,8.6,,0,,2.4,,0,,2.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/14,2003,6,14,,17.3,,5,,11.2,,6.8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/15,2003,6,15,,21.3,,1.4,,11.4,,6.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/16,2003,6,16,,24.8,,2,,13.4,,4.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/17,2003,6,17,,26.7,,4.3,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/18,2003,6,18,,31.9,,8.6,,20.3,,0,,2.3,,0.6,,0,,0.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/19,2003,6,19,,20.4,,14.7,,17.6,,0.4,,0,,35.6,,0,,35.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/20,2003,6,20,,14.6,,10.2,,12.4,,5.6,,0,,1.4,,0,,1.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/21,2003,6,21,,11.1,,6.9,,9,,9,,0,,2.9,,0,,2.9,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/22,2003,6,22,,13.3,,6,,9.7,,8.3,,0,,0.6,,0,,0.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/23,2003,6,23,,14,,7.5,,10.8,,7.2,,0,,4.8,,0,,4.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/24,2003,6,24,,18.9,,3.7,,11.3,,6.7,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/25,2003,6,25,,22.9,,3,,13,,5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/26,2003,6,26,,25.2,,5.8,,15.5,,2.5,,0,,0.4,,0,,0.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/27,2003,6,27,,25.6,,9,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/28,2003,6,28,,26.5,,5.9,,16.2,,1.8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/29,2003,6,29,,29.4,,4.9,,17.2,,0.8,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/6/30,2003,6,30,,25.5,,8.8,,17.2,,0.8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/1,2003,7,1,,23.7,,3.7,,13.7,,4.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/2,2003,7,2,,19.3,,10.5,,14.9,,3.1,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/3,2003,7,3,,22.7,,5.1,,13.9,,4.1,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/4,2003,7,4,,25.2,,4.6,,14.9,,3.1,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/5,2003,7,5,,20.3,,10.4,,15.4,,2.6,,0,,3.1,,0,,3.1,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/6,2003,7,6,,22.9,,1,,12,,6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/7,2003,7,7,,25.6,,4.7,,15.2,,2.8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/8,2003,7,8,,23.7,,6.5,,15.1,,2.9,,0,,1,,0,,1,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/9,2003,7,9,,23.2,,8.1,,15.7,,2.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/10,2003,7,10,,27.8,,5.4,,16.6,,1.4,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/11,2003,7,11,,30.7,,9,,19.9,,0,,1.9,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/12,2003,7,12,,29.6,,7.9,,18.8,,0,,0.8,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/13,2003,7,13,,22,,11,,16.5,,1.5,,0,,3.4,,0,,3.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/14,2003,7,14,,22.5,,7,,14.8,,3.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/15,2003,7,15,,28,,6.1,,17.1,,0.9,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/16,2003,7,16,,28.3,,9.5,,18.9,,0,,0.9,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/17,2003,7,17,,28.9,,9.2,,19.1,,0,,1.1,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/18,2003,7,18,,30.8,,4.3,,17.6,,0.4,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/19,2003,7,19,,32.3,,5.5,,18.9,,0,,0.9,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/20,2003,7,20,,31.5,,10.5,,21,,0,,3,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/21,2003,7,21,,32.1,,8.4,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/22,2003,7,22,,33,,8.5,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/23,2003,7,23,,34.5,,10.3,,22.4,,0,,4.4,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/24,2003,7,24,,31.8,,9.5,,20.7,,0,,2.7,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/25,2003,7,25,,29.3,,10,,19.7,,0,,1.7,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/26,2003,7,26,,29,,9.5,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/27,2003,7,27,,31.6,,7.1,,19.4,,0,,1.4,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/28,2003,7,28,,32.8,,8.2,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/29,2003,7,29,,31.9,,12,,22,,0,,4,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/30,2003,7,30,,33.9,,11.1,,22.5,,0,,4.5,,1.1,,0,,1.1,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/7/31,2003,7,31,,29.9,,10,,20,,0,,2,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/1,2003,8,1,,33,,8.6,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/2,2003,8,2,,30.2,,10,,20.1,,0,,2.1,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/3,2003,8,3,,23.9,,13.3,,18.6,,0,,0.6,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/4,2003,8,4,,25.2,,16.5,,20.9,,0,,2.9,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/5,2003,8,5,,25.7,,6.7,,16.2,,1.8,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/6,2003,8,6,,27,,13,,20,,0,,2,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/7,2003,8,7,,30.1,,7.4,,18.8,,0,,0.8,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/8,2003,8,8,,29.5,,6,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/9,2003,8,9,,32.7,,9.5,,21.1,,0,,3.1,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/10,2003,8,10,,33.2,,9.4,,21.3,,0,,3.3,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/11,2003,8,11,,30.7,,8.5,,19.6,,0,,1.6,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/12,2003,8,12,,28.5,,6.9,,17.7,,0.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/13,2003,8,13,,28.9,,4.9,,16.9,,1.1,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/14,2003,8,14,,29.2,,3.8,,16.5,,1.5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/15,2003,8,15,,34.3,,3.9,,19.1,,0,,1.1,,1.8,,0,,1.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/16,2003,8,16,,25.3,,11.8,,18.6,,0,,0.6,,0.4,,0,,0.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/17,2003,8,17,,25.9,,11,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/18,2003,8,18,,30,,8,,19,,0,,1,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/19,2003,8,19,,30.4,,8.5,,19.5,,0,,1.5,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/20,2003,8,20,,26.2,,11.8,,19,,0,,1,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/21,2003,8,21,,29.4,,4,,16.7,,1.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/22,2003,8,22,,23.4,,7.3,,15.4,,2.6,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/23,2003,8,23,,22,,14.5,,18.3,,0,,0.3,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/24,2003,8,24,,23.3,,6.7,,15,,3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/25,2003,8,25,,26.9,,6,,16.5,,1.5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/26,2003,8,26,,30,,5.5,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/27,2003,8,27,,24.4,,8,,16.2,,1.8,,0,,6,,0,,6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/28,2003,8,28,,18.9,,8,,13.5,,4.5,,0,,2.6,,0,,2.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/29,2003,8,29,,24.7,,2.7,,13.7,,4.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/30,2003,8,30,,26.3,,1.9,,14.1,,3.9,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/8/31,2003,8,31,,28.2,,2.6,,15.4,,2.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/1,2003,9,1,,28.1,,4.5,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/2,2003,9,2,,28.2,,6.1,,17.2,,0.8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/3,2003,9,3,,29.8,,3.7,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/4,2003,9,4,,31,,5.9,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/5,2003,9,5,,31.2,,6.3,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/6,2003,9,6,,29.3,,4.8,,17.1,,0.9,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/7,2003,9,7,,27.3,,7.9,,17.6,,0.4,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/8,2003,9,8,,14.3,,9.8,,12.1,,5.9,,0,,8.4,,0,,8.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/9,2003,9,9,,9.9,,7,,8.5,,9.5,,0,,3,,0,,3,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/10,2003,9,10,,17.2,,4.3,,10.8,,7.2,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/11,2003,9,11,,14.4,,10.1,,12.3,,5.7,,0,,5.8,,0,,5.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/12,2003,9,12,,14.4,,4.4,,9.4,,8.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/13,2003,9,13,,17.4,,-1.6,,7.9,,10.1,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/14,2003,9,14,,17.7,,9,,13.4,,4.6,,0,,4.3,,0,,4.3,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/15,2003,9,15,,12.4,,6,,9.2,,8.8,,0,,2.2,,0,,2.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/16,2003,9,16,,3.9,,2,,3,,15,,0,,3,,4.4,,7.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/17,2003,9,17,,9.2,,-0.1,,4.6,,13.4,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/18,2003,9,18,,11.9,,3,,7.5,,10.5,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/19,2003,9,19,,17.1,,8.9,,13,,5,,0,,2,,0,,2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/20,2003,9,20,,16.6,,3.3,,10,,8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/21,2003,9,21,,17.4,,2.3,,9.9,,8.1,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/22,2003,9,22,,21,,7.3,,14.2,,3.8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/23,2003,9,23,,13,,8,,10.5,,7.5,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/24,2003,9,24,,18.8,,-2,,8.4,,9.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/25,2003,9,25,,22.9,,12,,17.5,,0.5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/26,2003,9,26,,23.2,,3,,13.1,,4.9,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/27,2003,9,27,,22.1,,0.5,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/28,2003,9,28,,21.5,,-0.1,,10.7,,7.3,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/29,2003,9,29,,14.9,,8.1,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/9/30,2003,9,30,,19.1,,-3.7,,7.7,,10.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/1,2003,10,1,,21.8,,-3.3,,9.3,,8.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/2,2003,10,2,,24.3,,-0.9,,11.7,,6.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/3,2003,10,3,,23.9,,-0.5,,11.7,,6.3,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/4,2003,10,4,,23.6,,-2,,10.8,,7.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/5,2003,10,5,,23.3,,-1.5,,10.9,,7.1,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/6,2003,10,6,,23,,-0.9,,11.1,,6.9,,0,,1.1,,0,,1.1,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/7,2003,10,7,,16,,4.2,,10.1,,7.9,,0,,1,,0,,1,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/8,2003,10,8,,14.8,,4.7,,9.8,,8.2,,0,,3.1,,0,,3.1,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/9,2003,10,9,,10.9,,3.6,,7.3,,10.7,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/10,2003,10,10,,10.4,,-2.9,,3.8,,14.2,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/11,2003,10,11,,9.7,,-3.3,,3.2,,14.8,,0,,3.7,,0,,3.7,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/12,2003,10,12,,7,,1.5,,4.3,,13.7,,0,,1.4,,0,,1.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/13,2003,10,13,,10.9,,4,,7.5,,10.5,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/14,2003,10,14,,9.4,,-3.5,,3,,15,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/15,2003,10,15,,7.5,,-5.5,,1,,17,,0,,0.2,,0,,0.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/16,2003,10,16,,12.7,,1.5,,7.1,,10.9,,0,,12.8,,0,,12.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/17,2003,10,17,,15.2,,4,,9.6,,8.4,,0,,10.8,,0,,10.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/18,2003,10,18,,20.5,,10.6,,15.6,,2.4,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/19,2003,10,19,,13.8,,2.7,,8.3,,9.7,,0,,8.6,,0,,8.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/20,2003,10,20,,14.5,,4.8,,9.7,,8.3,,0,,33.5,,0,,33.5,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/21,2003,10,21,,16.8,,11,,13.9,,4.1,,0,,1.6,,0,,1.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/22,2003,10,22,,20.7,,4.5,,12.6,,5.4,,0,,5.4,,0,,5.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/23,2003,10,23,,9.9,,5.5,,7.7,,10.3,,0,,1.2,,0,,1.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/24,2003,10,24,,9.5,,-3,,3.3,,14.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/25,2003,10,25,,8.6,,-5.5,,1.6,,16.4,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/26,2003,10,26,,12.7,,-2.5,,5.1,,12.9,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/27,2003,10,27,,15.4,,1.5,,8.5,,9.5,,0,,0.8,,0,,0.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/28,2003,10,28,,10,,3.9,,7,,11,,0,,8.6,,0.8,,9.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/29,2003,10,29,,-2.2,,-3.5,,-2.9,,20.9,,0,,0,,0,,0,,,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/30,2003,10,30,,-6,,-8.5,,-7.3,,25.3,,0,,0,,0,,0,,,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/10/31,2003,10,31,,-4.1,,-16.9,,-10.5,,28.5,,0,,0,,0,T,0,T,,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/1,2003,11,1,,-3.9,,-11.3,,-7.6,,25.6,,0,,0,,1.4,,0.7,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/2,2003,11,2,,-2.1,,-8.6,,-5.4,,23.4,,0,,0,,0,T,0,T,1,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/3,2003,11,3,,-4.6,,-8.1,,-6.4,,24.4,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/4,2003,11,4,,-5.6,,-17.6,,-11.6,,29.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/5,2003,11,5,,-4.7,,-19.4,,-12.1,,30.1,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/6,2003,11,6,,-2.4,,-17.4,,-9.9,,27.9,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/7,2003,11,7,,-1.2,,-17.2,,-9.2,,27.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/8,2003,11,8,,-3.2,,-16.3,,-9.8,,27.8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/9,2003,11,9,,3.1,,-12,,-4.5,,22.5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/10,2003,11,10,,4.5,,-1,,1.8,,16.2,,0,,0,,2.8,,1.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/11,2003,11,11,,3.4,,-0.5,,1.5,,16.5,,0,,0,,1.3,,0.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/12,2003,11,12,,4.2,,-11.4,,-3.6,,21.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/13,2003,11,13,,3.4,,-10.5,,-3.6,,21.6,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2003/11/14,2003,11,14,,2.5,,-11.5,,-4.5,,22.5,,0,,0,,0,,0,,0,,,,,
