Num,Year,Month,Day,Mean Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Datetime
4068,1991,4,21,8.4,0,0,0,1,1991/4/21
4069,1991,4,22,8.6,0,0,0,1,1991/4/22
4070,1991,4,23,7.5,0.4,0,0.4,0,1991/4/23
4071,1991,4,24,7.6,1,0,1,0,1991/4/24
4072,1991,4,25,4.9,0,0,0,0,1991/4/25
4073,1991,4,26,2.6,0.2,0,0.2,0,1991/4/26
4074,1991,4,27,4,0,0,0,0,1991/4/27
4075,1991,4,28,4.9,0,0,0,0,1991/4/28
4076,1991,4,29,4.2,0.2,0,0.2,8,1991/4/29
4077,1991,4,30,3.9,6.8,0.2,7,9,1991/4/30
4078,1991,5,1,3.9,0.4,0,0.4,12,1991/5/1
4079,1991,5,2,1.8,0,0,0,22,1991/5/2
4080,1991,5,3,3.7,0,0,0,20,1991/5/3
4081,1991,5,4,6.2,0,0,0,20,1991/5/4
4082,1991,5,5,7.4,0.4,0,0.4,17,1991/5/5
4083,1991,5,6,9.1,0,0,0,15,1991/5/6
4084,1991,5,7,8,0.7,0,0.7,15,1991/5/7
4085,1991,5,8,6.2,2.7,0,2.7,14,1991/5/8
4086,1991,5,9,4.9,0,0,0,18,1991/5/9
4087,1991,5,10,7.6,0,0,0,15,1991/5/10
4088,1991,5,11,9.1,8.8,0,8.8,15,1991/5/11
4089,1991,5,12,7.7,10.2,0,10.2,21,1991/5/12
4090,1991,5,13,9.5,0.4,0,0.4,14,1991/5/13
4091,1991,5,14,10.2,0.3,0,0.3,13,1991/5/14
4092,1991,5,15,9,0,0,0,12,1991/5/15
4093,1991,5,16,9.3,0.4,0,0.4,10,1991/5/16
4094,1991,5,17,12.2,4.8,0,4.8,7,1991/5/17
4095,1991,5,18,12.3,10.4,0,10.4,5,1991/5/18
4096,1991,5,19,12.7,0,0,0,1,1991/5/19
4097,1991,5,20,11.5,0,0,0,0,1991/5/20
4098,1991,5,21,9.1,2.8,0,2.8,0,1991/5/21
4099,1991,5,22,9.9,0,0,0,0,1991/5/22
4100,1991,5,23,11.1,0,0,0,0,1991/5/23
4101,1991,5,24,9.2,2,0,2,7,1991/5/24
4102,1991,5,25,6.9,0.9,0,0.9,5,1991/5/25
4103,1991,5,26,8.3,0.4,0,0.4,1,1991/5/26
4104,1991,5,27,7.5,0,0,0,0,1991/5/27
4105,1991,5,28,9.6,0,0,0,0,1991/5/28
4106,1991,5,29,9.8,0,0,0,0,1991/5/29
4107,1991,5,30,10.1,0,0,0,0,1991/5/30
4108,1991,5,31,11,0,0,0,0,1991/5/31
4109,1991,6,1,15.6,0,0,0,0,1991/6/1
4110,1991,6,2,12.3,0,0,0,0,1991/6/2
4111,1991,6,3,12.9,0,0,0,0,1991/6/3
4112,1991,6,4,8.5,0,0,0,0,1991/6/4
4113,1991,6,5,10.2,0.8,0,0.8,1,1991/6/5
4114,1991,6,6,12.5,0.5,0,0.5,0.594594595,1991/6/6
4115,1991,6,7,10,4.4,0,4.4,1,1991/6/7
4116,1991,6,8,11.2,0.2,0,0.2,0.594594595,1991/6/8
4117,1991,6,9,12.3,0,0,0,3,1991/6/9
4118,1991,6,10,13.6,1.6,0,1.6,7,1991/6/10
4119,1991,6,11,11.8,7.1,0,7.1,0.594594595,1991/6/11
4120,1991,6,12,7.7,0.8,0,0.8,0.594594595,1991/6/12
4121,1991,6,13,7.9,0,0,0,0.594594595,1991/6/13
4122,1991,6,14,8.7,0,0,0,0.594594595,1991/6/14
4123,1991,6,15,9.8,0,0,0,0.594594595,1991/6/15
4124,1991,6,16,8.8,5.1,0,5.1,0.594594595,1991/6/16
4125,1991,6,17,8.8,0,0,0,0.594594595,1991/6/17
4126,1991,6,18,10.2,0,0,0,0.594594595,1991/6/18
4127,1991,6,19,10,4.8,0,4.8,0.594594595,1991/6/19
4128,1991,6,20,9.8,17.7,0,17.7,0.594594595,1991/6/20
4129,1991,6,21,10.3,0,0,0,0,1991/6/21
4130,1991,6,22,10.9,1.1,0,1.1,0,1991/6/22
4131,1991,6,23,12.3,0,0,0,0,1991/6/23
4132,1991,6,24,11.1,0,0,0,0,1991/6/24
4133,1991,6,25,13.7,6.2,0,6.2,0,1991/6/25
4134,1991,6,26,12.7,2.8,0,2.8,0,1991/6/26
4135,1991,6,27,13.8,0.8,0,0.8,0,1991/6/27
4136,1991,6,28,12.5,0.2,0,0.2,0,1991/6/28
4137,1991,6,29,13.9,0.2,0,0.2,0,1991/6/29
4138,1991,6,30,12.5,1.4,0,1.4,0,1991/6/30
4139,1991,7,1,15.3,0,0,0,0,1991/7/1
4140,1991,7,2,15.2,0,0,0,0,1991/7/2
4141,1991,7,3,17.2,0,0,0,0,1991/7/3
4142,1991,7,4,18.7,0,0,0,0,1991/7/4
4143,1991,7,5,16,0,0,0,0,1991/7/5
4144,1991,7,6,11,0.2,0,0.2,0,1991/7/6
4145,1991,7,7,13,0,0,0,0,1991/7/7
4146,1991,7,8,14.3,0,0,0,0,1991/7/8
4147,1991,7,9,15.6,14.9,0,14.9,0,1991/7/9
4148,1991,7,10,13.3,8.4,0,8.4,0,1991/7/10
4149,1991,7,11,14.7,0,0,0,0,1991/7/11
4150,1991,7,12,17.1,0,0,0,0,1991/7/12
4151,1991,7,13,18.4,16.4,0,16.4,0,1991/7/13
4152,1991,7,14,15.6,0,0,0,0,1991/7/14
4153,1991,7,15,13.5,0,0,0,0,1991/7/15
4154,1991,7,16,14,0,0,0,0,1991/7/16
4155,1991,7,17,14.6,1.1,0,1.1,0,1991/7/17
4156,1991,7,18,11.6,0,0,0,0,1991/7/18
4157,1991,7,19,12.5,1.7,0,1.7,0,1991/7/19
4158,1991,7,20,13.2,0,0,0,0,1991/7/20
4159,1991,7,21,18.4,0,0,0,0,1991/7/21
4160,1991,7,22,14.9,0,0,0,0,1991/7/22
4161,1991,7,23,16.1,0,0,0,0,1991/7/23
4162,1991,7,24,16.9,0,0,0,0,1991/7/24
4163,1991,7,25,15,0,0,0,0,1991/7/25
4164,1991,7,26,17,0,0,0,0,1991/7/26
4165,1991,7,27,13.3,0.2,0,0.2,0,1991/7/27
4166,1991,7,28,16.1,0,0,0,0,1991/7/28
4167,1991,7,29,15.5,0,0,0,0,1991/7/29
4168,1991,7,30,17.7,0,0,0,0,1991/7/30
4169,1991,7,31,16.5,1.4,0,1.4,0,1991/7/31
4170,1991,8,1,13.1,6.8,0,6.8,0,1991/8/1
4171,1991,8,2,15.9,0,0,0,0,1991/8/2
4172,1991,8,3,16.7,0,0,0,0,1991/8/3
4173,1991,8,4,18.4,0,0,0,0,1991/8/4
4174,1991,8,5,19,0,0,0,0,1991/8/5
4175,1991,8,6,15.7,6.5,0,6.5,0,1991/8/6
4176,1991,8,7,18.8,0,0,0,0,1991/8/7
4177,1991,8,8,19.2,0,0,0,0,1991/8/8
4178,1991,8,9,20.2,0.6,0,0.6,0,1991/8/9
4179,1991,8,10,18.7,0,0,0,0,1991/8/10
4180,1991,8,11,16.1,0,0,0,0,1991/8/11
4181,1991,8,12,12.9,1.4,0,1.4,0,1991/8/12
4182,1991,8,13,13.1,1.8,0,1.8,0,1991/8/13
4183,1991,8,14,12.4,1.2,0,1.2,0,1991/8/14
4184,1991,8,15,15.4,0.3,0,0.3,0,1991/8/15
4185,1991,8,16,17.8,14.5,0,14.5,0,1991/8/16
4186,1991,8,17,18.5,9.8,0,9.8,0,1991/8/17
4187,1991,8,18,18.2,0,0,0,0,1991/8/18
4188,1991,8,19,18.6,0,0,0,0,1991/8/19
4189,1991,8,20,18.6,0,0,0,0,1991/8/20
4190,1991,8,21,19.3,0,0,0,0,1991/8/21
4191,1991,8,22,19,0,0,0,0,1991/8/22
4192,1991,8,23,15.6,0.6,0,0.6,0,1991/8/23
4193,1991,8,24,14.8,0,0,0,0,1991/8/24
4194,1991,8,25,13.4,0.3,0,0.3,0,1991/8/25
4195,1991,8,26,11.6,0,0,0,0,1991/8/26
4196,1991,8,27,13.2,0.8,0,0.8,0,1991/8/27
4197,1991,8,28,14.5,4.8,0,4.8,0,1991/8/28
4198,1991,8,29,14,0.2,0,0.2,0,1991/8/29
4199,1991,8,30,16.2,0,0,0,0,1991/8/30
4200,1991,8,31,17.6,0,0,0,0,1991/8/31
4201,1991,9,1,18.4,0,0,0,0,1991/9/1
4202,1991,9,2,9.3,0,0,0,0,1991/9/2
4203,1991,9,3,9.6,0,0,0,0,1991/9/3
4204,1991,9,4,12.4,0,0,0,0,1991/9/4
4205,1991,9,5,15.3,0,0,0,0,1991/9/5
4206,1991,9,6,14.7,0,0,0,0,1991/9/6
4207,1991,9,7,13.2,9.2,0,9.2,0,1991/9/7
4208,1991,9,8,7.3,6.4,0,6.4,0,1991/9/8
4209,1991,9,9,11.1,0,0,0,0,1991/9/9
4210,1991,9,10,10.6,0,0,0,0,1991/9/10
4211,1991,9,11,11.6,0,0,0,0,1991/9/11
4212,1991,9,12,12.8,0,0,0,0,1991/9/12
4213,1991,9,13,13,14.3,0,14.3,0,1991/9/13
4214,1991,9,14,10.3,0,0,0,0,1991/9/14
4215,1991,9,15,10.2,0,0,0,0,1991/9/15
4216,1991,9,16,8.4,7.4,0,7.4,0,1991/9/16
4217,1991,9,17,11.1,0.2,0,0.2,0,1991/9/17
4218,1991,9,18,7.7,0,0,0,0,1991/9/18
4219,1991,9,19,10.5,0,0,0,0,1991/9/19
4220,1991,9,20,10.9,3.2,0,3.2,0,1991/9/20
4221,1991,9,21,6.1,2.3,0,2.3,0,1991/9/21
4222,1991,9,22,5.9,0,0,0,0,1991/9/22
4223,1991,9,23,8.9,0,0,0,0,1991/9/23
4224,1991,9,24,9.1,0,0,0,0,1991/9/24
4225,1991,9,25,11.1,0,0,0,0,1991/9/25
4226,1991,9,26,12.5,0,0,0,0,1991/9/26
4227,1991,9,27,12.1,0,0,0,0,1991/9/27
4228,1991,9,28,12.8,1.8,0,1.8,0,1991/9/28
4229,1991,9,29,8.7,0,0,0,0,1991/9/29
4230,1991,9,30,10.1,0,0,0,0,1991/9/30
4231,1991,10,1,15.2,0,0,0,0,1991/10/1
4232,1991,10,2,8.3,0,0,0,0,1991/10/2
4233,1991,10,3,3.6,1,0,1,0,1991/10/3
4234,1991,10,4,6,0,0,0,0,1991/10/4
4235,1991,10,5,5.4,0,0,0,0,1991/10/5
4236,1991,10,6,8.3,0,0,0,0,1991/10/6
4237,1991,10,7,12.8,0,0,0,0,1991/10/7
4238,1991,10,8,6.9,0,0,0,0,1991/10/8
4239,1991,10,9,9.6,0,0,0,0,1991/10/9
4240,1991,10,10,15.1,0,0,0,0,1991/10/10
4241,1991,10,11,12.1,0,0,0,0,1991/10/11
4242,1991,10,12,12.5,0,0,0,0,1991/10/12
4243,1991,10,13,5.7,0,0,0,0,1991/10/13
4244,1991,10,14,10.7,0,0,0,0,1991/10/14
4245,1991,10,15,15.2,0,0,0,0,1991/10/15
4246,1991,10,16,11,1,0,1,0,1991/10/16
4247,1991,10,17,2.3,0,0,0,0,1991/10/17
4248,1991,10,18,-1.2,0,0,0,0,1991/10/18
4249,1991,10,19,4.1,0,0,0,0,1991/10/19
4250,1991,10,20,4.7,7.2,0,7.2,0,1991/10/20
4251,1991,10,21,7.9,12,16.4,25,0,1991/10/21
4252,1991,10,22,-4.4,0,0,0,0,1991/10/22
4253,1991,10,23,-7,0,1.6,0.6,0,1991/10/23
4254,1991,10,24,-0.4,0,13.4,9.2,0,1991/10/24
4255,1991,10,25,-3.9,0,5,2.3,0,1991/10/25
4256,1991,10,26,-9.3,0,0,0,0,1991/10/26
4257,1991,10,27,-9.1,0,0,0,0,1991/10/27
4258,1991,10,28,-14.5,0,0,0,0,1991/10/28
4259,1991,10,29,-13.1,0,0,0,0,1991/10/29
4260,1991,10,30,-12.4,0,0,0,0,1991/10/30
4261,1991,10,31,-7.2,0,1.8,0.6,0,1991/10/31
4262,1991,11,1,-13.1,0,0,0,0,1991/11/1
4263,1991,11,2,-15.5,0,0,0,0,1991/11/2
4264,1991,11,3,-10.7,0,1.8,1.2,0,1991/11/3
4265,1991,11,4,-4.8,0,2.8,1.1,0,1991/11/4
4266,1991,11,5,-4,0,7.8,4.6,0,1991/11/5
4267,1991,11,6,-4.2,0,0,0,0,1991/11/6
4268,1991,11,7,-1.3,0,0,0,0,1991/11/7
4269,1991,11,8,2.3,7.2,0,7.2,0,1991/11/8
4270,1991,11,9,3.1,0,0,0,0,1991/11/9
4271,1991,11,10,5.5,0,0,0,0,1991/11/10
4272,1991,11,11,3.2,10.7,0,10.7,0,1991/11/11
4273,1991,11,12,6.2,6.6,0,6.6,0,1991/11/12
4274,1991,11,13,1.9,0,0,0,0,1991/11/13
4275,1991,11,14,-1.6,0,0,0,0,1991/11/14
4276,1991,11,15,-3.2,0,0,0,0,1991/11/15
4277,1991,11,16,1.2,1,1.8,2.8,0,1991/11/16
4278,1991,11,17,1.3,0.6,0,0.6,0,1991/11/17
4279,1991,11,18,2.8,0,0,0,0,1991/11/18
4280,1991,11,19,0.9,5.2,1.6,6.8,0,1991/11/19
4281,1991,11,20,2.9,0.5,10.6,6.7,0,1991/11/20
4282,1991,11,21,-0.5,0,0,0,0,1991/11/21
4283,1991,11,22,-6.8,0,0,0,0,1991/11/22
4284,1991,11,23,-5.7,0,0,0,0,1991/11/23
4285,1991,11,24,-1.7,0,15.4,6.8,0,1991/11/24
4286,1991,11,25,1.1,0,0,0,0,1991/11/25
4287,1991,11,26,0.1,0,0,0,0,1991/11/26
4288,1991,11,27,-7.6,0,0,0,0,1991/11/27
4289,1991,11,28,-9.1,0,5,2.7,0,1991/11/28
4290,1991,11,29,-7.7,0,0,0,0,1991/11/29
4291,1991,11,30,-10.3,0,2.1,0.6,0,1991/11/30
4292,1991,12,1,-7.2,0,5.1,2.1,0,1991/12/1
4293,1991,12,2,-2.6,0,0,0,0,1991/12/2
4294,1991,12,3,0.4,0,0,0,0,1991/12/3
4295,1991,12,4,2.7,0.5,0,0.5,0,1991/12/4
4296,1991,12,5,2.9,12.8,0,12.8,0,1991/12/5
4297,1991,12,6,3.5,0.6,9.4,7.8,0,1991/12/6
4298,1991,12,7,-1,0,4,3,0,1991/12/7
4299,1991,12,8,0.2,0.2,2.4,1.3,0,1991/12/8
4300,1991,12,9,-0.6,1,4.2,3,0,1991/12/9
4301,1991,12,10,-2.5,0,3,1.8,0,1991/12/10
4302,1991,12,11,-2.8,0,5.4,2.8,0,1991/12/11
4303,1991,12,12,-6.7,0,10.3,5,0,1991/12/12
4304,1991,12,13,-11.1,0,0,0,0,1991/12/13
4305,1991,12,14,-14,0,0,0,0,1991/12/14
4306,1991,12,15,-12.1,0,0,0,0,1991/12/15
4307,1991,12,16,-12.6,0,0,0,0,1991/12/16
4308,1991,12,17,-14.6,0,0,0,0,1991/12/17
4309,1991,12,18,-10.2,0,1.6,0.8,0,1991/12/18
4310,1991,12,19,-5.9,0,0,0,0,1991/12/19
4311,1991,12,20,-2.2,0,0,0,0,1991/12/20
4312,1991,12,21,-0.6,0,0,0,16,1991/12/21
4313,1991,12,22,-5.1,0,0,0,10,1991/12/22
4314,1991,12,23,-7.4,0,0,0,9,1991/12/23
4315,1991,12,24,-2.6,0,0,0,17,1991/12/24
4316,1991,12,25,-3.7,0,0,0,18,1991/12/25
4317,1991,12,26,-5.1,0,0,0,13,1991/12/26
4318,1991,12,27,-6.8,0,0,0,10,1991/12/27
4319,1991,12,28,-9.5,0,0,0,10,1991/12/28
4320,1991,12,29,-8.8,0,0,0,10,1991/12/29
4321,1991,12,30,-10.7,0,0,0,10,1991/12/30
4322,1991,12,31,-7.6,0,0,0,11,1991/12/31
4323,1992,1,1,-6.6,0,0,0,11,1992/1/1
4324,1992,1,2,-1.5,0,3.6,2.4,11,1992/1/2
4325,1992,1,3,-5.6,0,0.5,0.3,11,1992/1/3
4326,1992,1,4,-4.6,0,2.6,1,11,1992/1/4
4327,1992,1,5,-4.6,0,1.2,0.8,9,1992/1/5
4328,1992,1,6,-1.7,0,0.8,0.4,8,1992/1/6
4329,1992,1,7,-4.4,0,0,0,7,1992/1/7
4330,1992,1,8,-7.5,0,0,0,2,1992/1/8
4331,1992,1,9,-4.9,0,0.4,0.2,0,1992/1/9
4332,1992,1,10,0.8,0,0.8,0.6,0,1992/1/10
4333,1992,1,11,0.4,0,8.4,4.6,0,1992/1/11
4334,1992,1,12,-4.6,0,0,0,0,1992/1/12
4335,1992,1,13,-7,0,2.3,1.3,0,1992/1/13
4336,1992,1,14,-7.1,0,2.2,0.8,0,1992/1/14
4337,1992,1,15,-6.7,2.1,1.5,2.8,0,1992/1/15
4338,1992,1,16,0.5,0,0,0,2,1992/1/16
4339,1992,1,17,-5.7,0,0,0,0,1992/1/17
4340,1992,1,18,-5.3,0,0,0,0,1992/1/18
4341,1992,1,19,-5.8,0,0,0,0,1992/1/19
4342,1992,1,20,-8.1,0,0,0,11,1992/1/20
4343,1992,1,21,-7.9,0,1.6,1.4,8,1992/1/21
4344,1992,1,22,-7,0,2.9,0.7,6,1992/1/22
4345,1992,1,23,-0.8,3.3,6.6,8.1,4,1992/1/23
4346,1992,1,24,3.5,0,0,0,15,1992/1/24
4347,1992,1,25,-0.7,1.6,0,1.6,13,1992/1/25
4348,1992,1,26,1.9,0,0,0,13,1992/1/26
4349,1992,1,27,0.6,6.6,0,6.6,11,1992/1/27
4350,1992,1,28,2.6,11.8,0,11.8,15,1992/1/28
4351,1992,1,29,3,2.2,0,2.2,12,1992/1/29
4352,1992,1,30,4.5,10,0,10,13,1992/1/30
4353,1992,1,31,3.4,3.2,0,3.2,13,1992/1/31
4354,1992,2,1,5.4,0,0,0,10,1992/2/1
4355,1992,2,2,3.6,0,0,0,7,1992/2/2
4356,1992,2,3,0.7,0,0,0,4,1992/2/3
4357,1992,2,4,-1.4,0,0,0,0,1992/2/4
4358,1992,2,5,-0.9,0,0,0,9,1992/2/5
4359,1992,2,6,-3.3,0,0,0,13,1992/2/6
4360,1992,2,7,-3.6,0,0,0,10,1992/2/7
4361,1992,2,8,-4.9,0,0,0,9,1992/2/8
4362,1992,2,9,0.3,0,0,0,7,1992/2/9
4363,1992,2,10,-10.4,0,0.5,0.2,10,1992/2/10
4364,1992,2,11,-8,0,0,0,17,1992/2/11
4365,1992,2,12,-1.8,0,0,0,14,1992/2/12
4366,1992,2,13,-0.7,0,0,0,14,1992/2/13
4367,1992,2,14,2.2,0,0,0,13,1992/2/14
4368,1992,2,15,1.7,0,1.8,1.2,13,1992/2/15
4369,1992,2,16,1.5,0,0.8,0.4,13,1992/2/16
4370,1992,2,17,-2.7,0,0.4,0.2,14,1992/2/17
4371,1992,2,18,-1.8,0,12,6.1,13,1992/2/18
4372,1992,2,19,-3.4,0,0,0,12,1992/2/19
4373,1992,2,20,-8,0,2.5,1.1,12,1992/2/20
4374,1992,2,21,-2.1,1,2.4,2.4,12,1992/2/21
4375,1992,2,22,3.9,2.4,0,2.4,12,1992/2/22
4376,1992,2,23,-0.1,0,0,0,11,1992/2/23
4377,1992,2,24,3.1,0,0,0,11,1992/2/24
4378,1992,2,25,1.5,0,0,0,11,1992/2/25
4379,1992,2,26,1.8,0,0,0,11,1992/2/26
4380,1992,2,27,2.9,0,0,0,11,1992/2/27
4381,1992,2,28,2.8,0,0,0,11,1992/2/28
4382,1992,2,29,3.5,0,0,0,11,1992/2/29
4383,1992,3,1,5,0,0,0,11,1992/3/1
4384,1992,3,2,3.4,0.4,0,0.4,11,1992/3/2
4385,1992,3,3,2.2,1,0,1,15,1992/3/3
4386,1992,3,4,4.9,0,0,0,16,1992/3/4
4387,1992,3,5,2.5,0,0,0,17,1992/3/5
4388,1992,3,6,3.9,0,0,0,17,1992/3/6
4389,1992,3,7,2,0,1,1,17,1992/3/7
4390,1992,3,8,0.3,0,0,0,16,1992/3/8
4391,1992,3,9,0.5,0,0,0,16,1992/3/9
4392,1992,3,10,2.9,0,0,0,16,1992/3/10
4393,1992,3,11,3.6,0,0,0,16,1992/3/11
4394,1992,3,12,4.9,0,0,0,24,1992/3/12
4395,1992,3,13,6.7,0,0,0,23,1992/3/13
4396,1992,3,14,6.3,0,0,0,24,1992/3/14
4397,1992,3,15,6.2,1.8,0,1.8,23,1992/3/15
4398,1992,3,16,4.2,1.6,0,1.6,20,1992/3/16
4399,1992,3,17,4.2,0,0,0,19,1992/3/17
4400,1992,3,18,5.6,0.7,0,0.7,19,1992/3/18
4401,1992,3,19,4.2,1.4,0,1.4,19,1992/3/19
4402,1992,3,20,2.6,0,1.4,1.4,19,1992/3/20
4403,1992,3,21,1.6,0,0,0,19,1992/3/21
4404,1992,3,22,3,0,0,0,21,1992/3/22
4405,1992,3,23,3.9,0,0,0,24,1992/3/23
4406,1992,3,24,5.4,0,0,0,22,1992/3/24
4407,1992,3,25,4.3,0,0,0,20,1992/3/25
4408,1992,3,26,4.2,0,0,0,16,1992/3/26
4409,1992,3,27,3.1,2,0,2,16,1992/3/27
4410,1992,3,28,0.4,0,0,0,16,1992/3/28
4411,1992,3,29,2.4,0,0,0,12,1992/3/29
4412,1992,3,30,3.9,0,0,0,5,1992/3/30
4413,1992,3,31,6.5,0,0,0,0,1992/3/31
4414,1992,4,1,7.9,0,0,0,0,1992/4/1
4415,1992,4,2,8.6,0,0,0,0,1992/4/2
4416,1992,4,3,9.6,0,0,0,0,1992/4/3
4417,1992,4,4,5,0,2.3,1,0,1992/4/4
4418,1992,4,5,1.4,0,2.8,1.2,0,1992/4/5
4419,1992,4,6,0.1,0,0,0,0,1992/4/6
4420,1992,4,7,1.9,0,0,0,0,1992/4/7
4421,1992,4,8,-1.5,0,0,0,0,1992/4/8
4422,1992,4,9,2.1,0,0.8,0.4,0,1992/4/9
4423,1992,4,10,-5,0,3.4,2.8,0,1992/4/10
4424,1992,4,11,-4.4,0,0,0,0,1992/4/11
4425,1992,4,12,2.5,0,0,0,0,1992/4/12
4426,1992,4,13,3.9,4,0,4,0,1992/4/13
4427,1992,4,14,7.5,0,0,0,0,1992/4/14
4428,1992,4,15,7.8,0,0,0,0,1992/4/15
4429,1992,4,16,7.7,7.4,0,7.4,2,1992/4/16
4430,1992,4,17,5.7,2.8,0,2.8,1,1992/4/17
4431,1992,4,18,6.8,0,0,0,0,1992/4/18
4432,1992,4,19,7.3,0,0,0,11,1992/4/19
4433,1992,4,20,8.1,0,0,0,4,1992/4/20
4434,1992,4,21,8.7,0,0,0,6,1992/4/21
4435,1992,4,22,5.2,0,0,0,0,1992/4/22
4436,1992,4,23,5.3,0,0,0,0,1992/4/23
4437,1992,4,24,4.8,0,0,0,0,1992/4/24
4438,1992,4,25,8.2,0,0,0,0,1992/4/25
4439,1992,4,26,10.7,0,0,0,0,1992/4/26
4440,1992,4,27,13,0.6,0,0.6,0,1992/4/27
4441,1992,4,28,11.1,0.2,0,0.2,0,1992/4/28
4442,1992,4,29,12.2,16,0,16,0,1992/4/29
4443,1992,4,30,8.6,5.4,0,5.4,0,1992/4/30
4444,1992,5,1,7.5,0,0,0,0,1992/5/1
4445,1992,5,2,8.1,0,0,0,0,1992/5/2
4446,1992,5,3,11,0,0,0,0,1992/5/3
4447,1992,5,4,12.7,0,0,0,0,1992/5/4
4448,1992,5,5,13.2,0,0,0,0,1992/5/5
4449,1992,5,6,13.9,0,0,0,0,1992/5/6
4450,1992,5,7,11.7,0,0,0,1,1992/5/7
4451,1992,5,8,11,2.8,0,2.8,0,1992/5/8
4452,1992,5,9,8.5,2.1,0,2.1,0,1992/5/9
4453,1992,5,10,7.4,1.5,0,1.5,0,1992/5/10
4454,1992,5,11,5.3,1.4,0.2,1.6,0,1992/5/11
4455,1992,5,12,4.5,0,0,0,0,1992/5/12
4456,1992,5,13,5.5,0,0,0,0,1992/5/13
4457,1992,5,14,8,0.4,0,0.4,0,1992/5/14
4458,1992,5,15,3.8,0.4,5.6,6,0,1992/5/15
4459,1992,5,16,5.8,0,0,0,0,1992/5/16
4460,1992,5,17,10.5,0,0,0,0,1992/5/17
4461,1992,5,18,10.9,1.2,0,1.2,0,1992/5/18
4462,1992,5,19,12.1,5,0,5,0,1992/5/19
4463,1992,5,20,7.5,2.4,0,2.4,0,1992/5/20
4464,1992,5,21,5.3,1,0,1,0,1992/5/21
4465,1992,5,22,7.5,0.4,0,0.4,0,1992/5/22
4466,1992,5,23,12.4,0,0,0,0,1992/5/23
4467,1992,5,24,13.4,0,0,0,0,1992/5/24
4468,1992,5,25,13.1,0,0,0,0,1992/5/25
4469,1992,5,26,11.9,2.2,0,2.2,0,1992/5/26
4470,1992,5,27,12.4,4.8,0,4.8,0,1992/5/27
4471,1992,5,28,11,2,0,2,0,1992/5/28
4472,1992,5,29,13,3.3,0,3.3,0,1992/5/29
4473,1992,5,30,10.4,0,0,0,0,1992/5/30
4474,1992,5,31,11.9,0,0,0,0,1992/5/31
4475,1992,6,1,16,1.2,0,1.2,0,1992/6/1
4476,1992,6,2,13.5,0.6,0,0.6,0,1992/6/2
4477,1992,6,3,8.7,0,0,0,0,1992/6/3
4478,1992,6,4,8.8,1.8,0,1.8,2,1992/6/4
4479,1992,6,5,10.9,3.9,0,3.9,0,1992/6/5
4480,1992,6,6,12.4,1,0,1,0,1992/6/6
4481,1992,6,7,13,0.5,0,0.5,0.594594595,1992/6/7
4482,1992,6,8,14,0,0,0,0,1992/6/8
4483,1992,6,9,16.1,0,0,0,0,1992/6/9
4484,1992,6,10,15.9,0,0,0,1,1992/6/10
4485,1992,6,11,13.9,5.6,0,5.6,0,1992/6/11
4486,1992,6,12,14.8,3.4,0,3.4,0,1992/6/12
4487,1992,6,13,9,21.4,0,21.4,0,1992/6/13
4488,1992,6,14,10.8,0,0,0,0,1992/6/14
4489,1992,6,15,11.1,0,0,0,0,1992/6/15
4490,1992,6,16,15.2,4.3,0,4.3,0,1992/6/16
4491,1992,6,17,16.5,0,0,0,0,1992/6/17
4492,1992,6,18,15.2,0,0,0,0,1992/6/18
4493,1992,6,19,17.7,0,0,0,0,1992/6/19
4494,1992,6,20,18.1,0,0,0,0,1992/6/20
4495,1992,6,21,17.3,0,0,0,0,1992/6/21
4496,1992,6,22,18.4,0,0,0,0,1992/6/22
4497,1992,6,23,20.4,0,0,0,0,1992/6/23
4498,1992,6,24,17.3,0,0,0,0,1992/6/24
4499,1992,6,25,20.1,0,0,0,0,1992/6/25
4500,1992,6,26,19.8,4.2,0,4.2,0,1992/6/26
4501,1992,6,27,18.5,0.4,0,0.4,0,1992/6/27
4502,1992,6,28,15.4,0.8,0,0.8,0,1992/6/28
4503,1992,6,29,10.9,10,0,10,0,1992/6/29
4504,1992,6,30,7.5,1.4,0,1.4,0,1992/6/30
4505,1992,7,1,9.5,1.2,0,1.2,0,1992/7/1
4506,1992,7,2,10.3,0.4,0,0.4,0,1992/7/2
4507,1992,7,3,13,0.5,0,0.5,0,1992/7/3
4508,1992,7,4,14.2,13.4,0,13.4,0,1992/7/4
4509,1992,7,5,14.8,0.5,0,0.5,0,1992/7/5
4510,1992,7,6,13.3,0,0,0,0,1992/7/6
4511,1992,7,7,12.1,13.2,0,13.2,0,1992/7/7
4512,1992,7,8,13,24.4,0,24.4,0,1992/7/8
4513,1992,7,9,9.6,5.8,0,5.8,0,1992/7/9
4514,1992,7,10,10.9,2.7,0,2.7,0,1992/7/10
4515,1992,7,11,13.9,0,0,0,0,1992/7/11
4516,1992,7,12,13.3,0.6,0,0.6,0,1992/7/12
4517,1992,7,13,15.8,0.6,0,0.6,0,1992/7/13
4518,1992,7,14,14.2,0.6,0,0.6,0,1992/7/14
4519,1992,7,15,12.1,0,0,0,2,1992/7/15
4520,1992,7,16,14.1,0.2,0,0.2,0.175650558,1992/7/16
4521,1992,7,17,16.1,0,0,0,0,1992/7/17
